Date,Open,High,Low,Close,Volume,Adj Close
2012-02-21,182.65,184.75,180.58,182.26,6758962,182.26
2012-02-17,180.09,183.41,179.36,182.5,7418563,182.5
2012-02-16,177.79,181.68,175.14,179.93,12565470,179.93
2012-02-15,191.29,191.54,183.26,184.47,7802059,184.47
2012-02-14,191.08,193.57,186.1,191.3,9534544,191.3
2012-02-13,187.17,192.5,185.68,191.59,6073565,191.59
2012-02-10,183.42,187.63,182.52,185.54,5798484,185.54
2012-02-09,184.5,185.69,181.76,184.98,7189994,184.98
2012-02-08,184.95,186.49,182.91,185.48,5477425,185.48
2012-02-07,182.65,184.94,182.06,184.19,5104453,184.19
2012-02-06,186.28,186.56,182.92,183.14,5311645,183.14
2012-02-03,182.83,187.9,181.89,187.68,8122732,187.68
2012-02-02,179.65,181.94,176.8,181.72,8738896,181.72
2012-02-01,173.81,179.95,172.0,179.46,21341033,179.46
2012-01-31,194.0,195.63,189.7,194.44,12772139,194.44
2012-01-30,193.68,195.0,190.13,192.15,5430039,192.15
2012-01-27,193.09,196.5,192.33,195.37,4663070,195.37
2012-01-26,189.3,194.85,188.73,193.32,5878847,193.32
2012-01-25,186.99,188.17,184.61,187.8,4308183,187.8
2012-01-24,185.0,188.41,183.82,187.0,4681086,187.0
2012-01-23,190.79,191.73,185.23,186.09,4587694,186.09
2012-01-20,190.71,192.9,189.04,190.93,5610542,190.93
2012-01-19,190.88,195.94,190.36,194.45,7100003,194.45
2012-01-18,181.94,190.25,181.12,189.44,7477287,189.44
2012-01-17,180.15,183.3,178.51,181.66,5645244,181.66
2012-01-13,175.81,178.8,173.5,178.42,4754529,178.42
2012-01-12,179.42,179.49,175.75,175.93,5388353,175.93
2012-01-11,179.64,180.77,178.19,178.9,3102877,178.9
2012-01-10,181.1,182.4,177.1,179.34,3986102,179.34
2012-01-09,182.76,184.37,177.0,178.56,5058542,178.56
2012-01-06,178.07,184.65,177.5,182.61,7010139,182.61
2012-01-05,175.94,178.25,174.05,177.61,3810496,177.61
2012-01-04,179.21,180.5,176.06,177.51,4206624,177.51
2012-01-03,175.89,179.48,175.55,179.03,5111970,179.03
2011-12-30,173.36,175.17,172.49,173.1,4280263,173.1
2011-12-29,169.62,174.55,166.97,173.86,8212559,173.86
2011-12-28,176.39,176.65,172.28,173.89,3660008,173.89
2011-12-27,177.73,178.59,176.16,176.27,2951104,176.27
2011-12-23,179.22,179.68,175.6,177.28,3497605,177.28
2011-12-22,175.09,179.67,174.21,179.03,4696272,179.03
2011-12-21,181.92,183.5,172.49,174.35,8068732,174.35
2011-12-20,182.69,183.17,180.54,182.52,4600597,182.52
2011-12-19,182.0,183.17,179.0,179.33,4535016,179.33
2011-12-16,182.42,184.41,180.31,181.26,6665197,181.26
2011-12-15,182.05,184.8,179.53,181.26,7260281,181.26
2011-12-14,179.0,180.75,170.25,180.21,11616875,180.21
2011-12-13,188.56,189.68,178.5,180.51,9306288,180.51
2011-12-12,190.03,191.15,187.63,189.52,4344146,189.52
2011-12-09,191.21,193.95,188.4,193.03,5159276,193.03
2011-12-08,193.57,195.89,190.08,190.48,4361514,190.48
2011-12-07,191.03,196.71,189.12,195.32,6428567,195.32
2011-12-06,195.98,198.32,190.11,191.99,5203688,191.99
2011-12-05,198.86,199.0,193.67,196.24,5922598,196.24
2011-12-02,197.07,199.66,195.18,196.03,7526348,196.03
2011-12-01,191.85,198.08,191.59,197.13,7330072,197.13
2011-11-30,194.76,195.3,188.75,192.29,7718451,192.29
2011-11-29,194.78,195.5,187.3,188.39,6577462,188.39
2011-11-28,191.65,194.62,190.54,194.15,7207253,194.15
2011-11-25,190.41,190.83,181.51,182.4,4971977,182.4
2011-11-23,193.06,194.6,187.89,188.99,8012208,188.99
2011-11-22,186.95,194.04,183.58,192.34,9919367,192.34
2011-11-21,193.29,193.36,185.05,189.25,11323532,189.25
2011-11-18,205.33,205.34,197.11,197.14,8438477,197.14
2011-11-17,212.51,212.9,202.1,204.52,7985182,204.52
2011-11-16,216.27,216.97,211.23,211.99,5510208,211.99
2011-11-15,218.0,220.33,214.26,217.83,5739106,217.83
2011-11-14,215.65,222.35,214.25,218.93,6522901,218.93
2011-11-11,212.52,217.88,210.31,217.39,5165571,217.39
2011-11-10,213.5,214.06,208.1,210.79,5044864,210.79
2011-11-09,214.95,215.7,210.6,211.22,4685124,211.22
2011-11-08,219.2,219.35,215.21,217.99,3917258,217.99
2011-11-07,216.84,220.2,214.0,217.0,3860758,217.0
2011-11-04,217.65,218.23,214.33,216.48,4066890,216.48
2011-11-03,216.3,218.5,213.02,218.29,5317497,218.29
2011-11-02,215.55,216.79,212.72,215.62,6133127,215.62
2011-11-01,208.11,216.21,207.43,212.1,8516210,212.1
2011-10-31,215.79,218.89,213.04,213.51,7352676,213.51
2011-10-28,206.53,218.4,205.75,217.32,9886256,217.32
2011-10-27,204.26,208.6,201.1,206.78,10776025,206.78
2011-10-26,203.69,207.58,196.51,198.4,24140922,198.4
2011-10-25,238.59,239.01,225.89,227.15,14012593,227.15
2011-10-24,236.02,240.47,234.0,237.61,4976877,237.61
2011-10-21,236.91,237.0,230.6,234.78,4572980,234.78
2011-10-20,232.13,234.74,229.8,233.61,4526838,233.61
2011-10-19,240.67,243.33,229.25,231.53,6715807,231.53
2011-10-18,242.31,244.61,236.62,243.88,4612859,243.88
2011-10-17,244.29,246.71,240.67,242.33,4778929,242.33
2011-10-14,240.87,246.71,240.18,246.71,5927282,246.71
2011-10-13,237.0,239.68,235.23,236.15,4841536,236.15
2011-10-12,236.64,241.84,234.33,236.81,6511045,236.81
2011-10-11,230.6,236.75,229.0,235.48,5005722,235.48
2011-10-10,226.23,232.8,224.1,231.32,5145525,231.32
2011-10-07,222.48,227.9,218.41,224.74,6786465,224.74
2011-10-06,220.28,223.62,217.55,221.51,6850357,221.51
2011-10-05,212.53,220.17,208.48,219.5,6512936,219.5
2011-10-04,209.62,215.0,200.43,212.5,8715811,212.5
2011-10-03,217.01,221.6,211.39,211.98,6625118,211.98
2011-09-30,218.19,223.0,215.21,216.23,6553621,216.23
2011-09-29,234.17,234.3,216.29,222.44,9380228,222.44
2011-09-28,226.35,235.81,225.6,229.71,14439111,229.71
2011-09-27,234.22,234.75,222.4,224.21,7840914,224.21
2011-09-26,227.48,230.24,221.4,229.85,5794703,229.85
2011-09-23,220.51,224.49,219.06,223.61,6469239,223.61
2011-09-22,224.72,228.79,219.0,223.23,8255563,223.23
2011-09-21,234.51,240.52,231.81,231.87,5884096,231.87
2011-09-20,240.8,241.05,231.03,233.25,7385251,233.25
2011-09-19,237.11,244.0,232.88,241.69,8223270,241.69
2011-09-16,227.57,240.44,226.74,239.3,11760132,239.3
2011-09-15,223.99,227.2,221.25,226.78,5610172,226.78
2011-09-14,220.22,224.99,216.72,222.57,5884384,222.57
2011-09-13,217.79,219.95,215.01,219.53,4836596,219.53
2011-09-12,208.75,216.66,208.65,216.56,5343529,216.56
2011-09-09,215.05,216.96,209.75,211.39,4576477,211.39
2011-09-08,218.3,220.64,216.34,217.26,4405196,217.26
2011-09-07,218.8,220.19,214.22,219.9,5302955,219.9
2011-09-06,204.77,216.6,204.47,216.18,6217185,216.18
2011-09-02,208.94,210.69,207.0,210.0,4237270,210.0
2011-09-01,215.28,217.64,211.62,212.54,5276688,212.54
2011-08-31,212.27,216.17,211.35,215.23,7406344,215.23
2011-08-30,205.78,212.49,204.32,210.92,5919660,210.92
2011-08-29,202.82,206.67,202.55,206.53,4515202,206.53
2011-08-26,191.24,199.72,189.6,199.27,5310620,199.27
2011-08-25,194.41,196.99,191.07,192.03,3760329,192.03
2011-08-24,193.89,196.31,190.17,193.73,6252998,193.73
2011-08-23,178.92,194.84,178.52,193.55,7352930,193.55
2011-08-22,182.83,184.2,177.1,177.54,5314812,177.54
2011-08-19,180.29,190.0,177.55,178.93,7248437,178.93
2011-08-18,191.21,191.34,179.72,182.52,8280385,182.52
2011-08-17,198.53,199.6,193.74,195.93,3991541,195.93
2011-08-16,201.14,201.39,194.75,197.68,5209051,197.68
2011-08-15,202.06,205.28,198.32,202.95,4785864,202.95
2011-08-12,200.28,204.56,197.21,202.3,5620580,202.3
2011-08-11,197.01,200.85,191.36,198.36,7404618,198.36
2011-08-10,200.76,202.4,193.6,194.13,8757585,194.13
2011-08-09,196.7,205.09,190.46,205.09,10497215,205.09
2011-08-08,196.4,200.39,190.05,193.7,10431184,193.7
2011-08-05,204.67,207.32,194.84,202.7,10024461,202.7
2011-08-04,206.73,208.0,201.45,201.48,6584935,201.48
2011-08-03,209.48,214.83,205.54,209.96,8199706,209.96
2011-08-02,220.32,214.83,205.54,209.64,10273341,209.64
2011-08-01,225.0,227.45,217.66,221.32,5792926,221.32
2011-07-29,221.29,225.75,219.51,222.52,5170390,222.52
2011-07-28,223.27,225.95,220.23,223.9,5355607,223.9
2011-07-27,224.39,227.2,219.62,222.52,12956323,222.52
2011-07-26,214.99,215.6,210.35,214.18,9863579,214.18
2011-07-25,215.49,216.08,213.0,213.49,3346669,213.49
2011-07-22,213.86,217.95,211.11,216.52,3599944,216.52
2011-07-21,216.74,217.09,211.07,213.21,4546082,213.21
2011-07-20,220.05,220.2,214.41,215.55,3375432,215.55
2011-07-19,213.77,218.4,213.77,218.06,4438956,218.06
2011-07-18,212.53,213.39,208.29,211.53,2900565,211.53
2011-07-15,213.08,214.53,209.29,212.87,4075383,212.87
2011-07-14,213.58,215.91,209.38,210.38,3904926,210.38
2011-07-13,214.7,216.83,212.14,213.5,4231702,213.5
2011-07-12,214.64,215.65,211.12,211.23,3987227,211.23
2011-07-11,216.74,217.5,211.0,212.55,4034763,212.55
2011-07-08,214.3,218.32,213.25,218.28,3708086,218.28
2011-07-07,215.09,217.8,215.09,216.74,3145960,216.74
2011-07-06,212.12,214.4,211.01,214.19,2607964,214.19
2011-07-05,208.76,214.45,208.73,213.19,3586281,213.19
2011-07-01,205.55,210.27,203.61,209.49,4012454,209.49
2011-06-30,200.78,205.2,200.5,204.49,4451250,204.49
2011-06-29,202.67,206.25,201.03,204.18,4609723,204.18
2011-06-28,201.92,202.88,200.6,202.35,3825988,202.35
2011-06-27,194.5,202.58,194.03,201.25,6101849,201.25
2011-06-24,193.88,194.92,191.35,192.55,3616647,192.55
2011-06-23,189.5,194.46,188.3,194.16,4615173,194.16
2011-06-22,193.96,195.2,191.32,191.63,3134854,191.63
2011-06-21,188.3,195.0,187.12,194.23,4183501,194.23
2011-06-20,185.96,188.85,185.57,187.72,2834166,187.72
2011-06-17,186.51,187.39,184.64,186.37,6328369,186.37
2011-06-16,185.74,187.0,181.59,183.65,6032134,183.65
2011-06-15,188.04,192.45,185.3,185.98,6318168,185.98
2011-06-14,188.99,190.72,187.07,189.96,3960596,189.96
2011-06-13,186.81,189.31,184.86,186.29,3870110,186.29
2011-06-10,189.25,190.77,186.28,186.53,3763319,186.53
2011-06-09,189.74,191.76,185.71,189.68,4187248,189.68
2011-06-08,187.45,189.81,186.32,188.05,3717299,188.05
2011-06-07,185.72,190.63,185.52,187.55,4867038,187.55
2011-06-06,188.66,189.85,185.18,185.69,3713215,185.69
2011-06-03,191.23,193.21,187.62,188.32,4975621,188.32
2011-06-02,192.28,194.44,190.56,193.65,3045560,193.65
2011-06-01,196.06,197.26,192.05,192.4,3449408,192.4
2011-05-31,195.94,198.44,195.03,196.69,3412945,196.69
2011-05-27,194.76,196.12,193.5,194.13,2353956,194.13
2011-05-26,191.24,196.45,190.88,195.0,4075276,195.0
2011-05-25,193.57,194.35,191.14,192.26,4661207,192.26
2011-05-24,197.0,197.0,193.0,193.27,2972667,193.27
2011-05-23,195.56,197.29,192.02,196.22,4230523,196.22
2011-05-20,197.95,199.8,197.24,198.65,3382021,198.65
2011-05-19,198.33,199.95,197.55,198.8,3702622,198.8
2011-05-18,194.13,198.28,193.25,197.09,4958993,197.09
2011-05-17,191.82,195.98,191.76,194.81,7077636,194.81
2011-05-16,200.54,200.9,191.37,192.51,9389688,192.51
2011-05-13,205.7,206.39,202.36,202.56,4126181,202.56
2011-05-12,204.22,206.19,200.62,206.07,4820690,206.07
2011-05-11,203.12,205.5,202.25,204.38,4813424,204.38
2011-05-10,201.94,205.29,201.56,203.94,5891767,203.94
2011-05-09,198.34,202.36,196.78,200.8,5826058,200.8
2011-05-06,199.1,199.56,196.56,197.6,4017937,197.6
2011-05-05,198.66,201.0,196.12,197.11,4638222,197.11
2011-05-04,198.25,201.86,195.37,199.97,6551399,199.97
2011-05-03,201.0,202.59,196.69,198.45,6053289,198.45
2011-05-02,196.57,203.42,196.18,201.19,9399303,201.19
2011-04-29,194.38,196.59,193.78,195.81,6640873,195.81
2011-04-28,195.96,196.79,192.27,195.07,7277475,195.07
2011-04-27,183.2,197.8,182.75,196.63,23622949,196.63
2011-04-26,186.27,186.42,180.74,182.3,11240571,182.3
2011-04-25,185.65,186.35,183.77,185.42,3439714,185.42
2011-04-21,184.56,185.97,183.05,185.89,3351735,185.89
2011-04-20,181.62,185.0,181.59,183.87,4068097,183.87
2011-04-19,178.35,179.47,176.6,178.82,2647483,178.82
2011-04-18,178.38,178.91,175.37,178.34,4617288,178.34
2011-04-15,181.0,181.78,179.02,180.01,4272899,180.01
2011-04-14,181.39,182.08,179.36,181.82,3589689,181.82
2011-04-13,180.83,182.88,179.8,182.29,4228310,182.29
2011-04-12,183.06,184.59,179.42,180.48,5340273,180.48
2011-04-11,184.86,186.49,181.85,184.04,3297828,184.04
2011-04-08,185.26,186.22,182.78,184.71,3727206,184.71
2011-04-07,182.78,185.17,181.76,184.91,4565547,184.91
2011-04-06,186.15,188.27,181.12,182.76,5431265,182.76
2011-04-05,182.1,186.36,181.8,185.29,5570058,185.29
2011-04-04,180.89,183.61,180.69,182.94,4189692,182.94
2011-04-01,181.58,183.25,178.59,180.13,5686427,180.13
2011-03-31,179.31,181.57,178.5,180.13,4828345,180.13
2011-03-30,177.78,181.16,177.66,179.42,6860586,179.42
2011-03-29,170.73,174.84,170.07,174.62,4887443,174.62
2011-03-28,171.8,172.5,169.25,169.35,3400936,169.35
2011-03-25,171.64,173.49,170.3,170.98,4294302,170.98
2011-03-24,168.21,172.0,167.36,171.1,6286823,171.1
2011-03-23,162.3,166.26,160.82,165.32,4723630,165.32
2011-03-22,164.07,164.44,162.25,162.6,3612926,162.6
2011-03-21,163.37,165.79,161.72,164.52,4055811,164.52
2011-03-18,161.19,163.54,160.59,161.82,7449926,161.82
2011-03-17,165.91,166.3,160.78,160.97,6472880,160.97
2011-03-16,164.7,168.14,162.87,164.7,5214642,164.7
2011-03-15,161.39,166.88,160.76,165.08,4938226,165.08
2011-03-14,166.6,168.08,164.57,166.73,4023987,166.73
2011-03-11,165.5,169.2,164.12,168.07,4607082,168.07
2011-03-10,167.07,168.47,164.82,166.14,6000454,166.14
2011-03-09,166.67,169.75,163.9,169.05,7109627,169.05
2011-03-08,169.39,169.71,166.72,166.89,4223893,166.89
2011-03-07,171.92,172.09,166.24,169.08,5933430,169.08
2011-03-04,172.62,172.75,169.51,171.67,4924495,171.67
2011-03-03,173.71,174.46,172.05,172.79,4139104,172.79
2011-03-02,169.09,173.3,168.35,172.02,5186388,172.02
2011-03-01,173.53,173.96,168.67,169.44,5847443,169.44
2011-02-28,173.91,175.89,172.15,173.29,6788009,173.29
2011-02-25,178.95,180.75,177.1,177.24,4194514,177.24
2011-02-24,176.86,179.75,174.56,177.75,4661140,177.75
2011-02-23,180.25,181.15,174.39,176.68,5487837,176.68
2011-02-22,183.68,184.72,179.32,180.42,5639604,180.42
2011-02-18,187.54,188.5,185.13,186.5,4179841,186.5
2011-02-17,185.77,189.09,185.31,187.76,3426374,187.76
2011-02-16,189.77,190.0,186.35,186.62,4633082,186.62
2011-02-15,188.73,190.49,188.25,189.03,3890806,189.03
2011-02-14,189.25,191.4,188.35,190.42,4070689,190.42
2011-02-11,185.56,189.5,185.37,189.25,4497699,189.25
2011-02-10,184.39,187.24,183.6,186.21,5332604,186.21
2011-02-09,183.15,186.47,182.26,185.3,8315841,185.3
2011-02-08,176.66,183.11,176.59,183.06,7802311,183.06
2011-02-07,176.15,177.55,174.77,176.43,5256698,176.43
2011-02-04,174.0,177.19,173.75,175.93,4352491,175.93
2011-02-03,173.5,174.67,171.95,173.71,3681259,173.71
2011-02-02,171.42,175.2,170.87,173.53,4551448,173.53
2011-02-01,170.52,173.1,169.51,172.11,5089748,172.11
2011-01-31,170.16,171.44,167.41,169.64,6721545,169.64
2011-01-28,171.45,173.71,166.9,171.14,19914851,171.14
2011-01-27,177.48,185.0,177.31,184.45,14594320,184.45
2011-01-26,177.51,177.89,174.63,175.39,3762167,175.39
2011-01-25,175.5,176.75,174.28,176.7,4653276,176.7
2011-01-24,177.95,178.49,174.15,176.85,5602345,176.85
2011-01-21,183.0,183.25,176.84,177.42,6812240,177.42
2011-01-20,185.29,186.85,181.0,181.96,5717568,181.96
2011-01-19,190.9,191.0,186.21,186.87,3889410,186.87
2011-01-18,188.66,191.6,188.25,191.25,3901726,191.25
2011-01-14,185.5,188.94,184.92,188.75,3664965,188.75
2011-01-13,183.6,186.45,183.51,185.53,3368768,185.53
2011-01-12,185.36,185.38,183.3,184.08,2679087,184.08
2011-01-11,185.42,186.0,183.21,184.34,2815814,184.34
2011-01-10,185.04,185.29,182.51,184.68,3376678,184.68
2011-01-07,187.88,188.45,183.74,185.49,5222815,185.49
2011-01-06,186.5,187.41,185.25,185.86,3179610,185.86
2011-01-05,184.1,187.45,184.07,187.42,3418779,187.42
2011-01-04,186.15,187.7,183.78,185.01,5034775,185.01
2011-01-03,181.37,186.0,181.21,184.22,5333813,184.22
2010-12-31,181.96,182.3,179.51,180.0,3453895,180.0
2010-12-30,183.92,184.55,182.75,182.75,1961549,182.75
2010-12-29,181.8,184.35,180.41,183.37,3122379,183.37
2010-12-28,182.1,182.77,181.05,181.09,1975718,181.09
2010-12-27,181.9,183.14,180.45,182.14,2249734,182.14
2010-12-23,184.34,184.98,181.89,182.59,3359880,182.59
2010-12-22,185.0,185.45,184.11,184.76,2580840,184.76
2010-12-21,183.88,185.65,182.6,184.75,5112753,184.75
2010-12-20,179.27,183.98,178.04,183.29,8735272,183.29
2010-12-17,178.41,178.75,177.02,177.58,4508074,177.58
2010-12-16,175.58,178.3,175.04,178.04,4123222,178.04
2010-12-15,173.72,179.0,173.59,175.57,5817620,175.57
2010-12-14,174.28,175.76,173.09,173.94,3689528,173.94
2010-12-13,176.33,177.94,173.73,174.25,4206511,174.25
2010-12-10,174.88,175.95,173.36,175.62,3566523,175.62
2010-12-09,177.77,178.11,173.8,174.85,4555974,174.85
2010-12-08,177.49,178.16,175.2,176.29,3735998,176.29
2010-12-07,180.5,181.47,176.57,176.77,5079928,176.77
2010-12-06,175.52,178.43,174.6,178.05,5663482,178.05
2010-12-03,175.5,176.4,174.05,175.68,4909659,175.68
2010-12-02,176.86,177.45,173.92,176.53,5541683,176.53
2010-12-01,179.16,179.32,176.0,176.55,5778757,176.55
2010-11-30,176.95,177.7,174.9,175.4,6767225,175.4
2010-11-29,179.99,181.84,177.57,179.49,9699540,179.49
2010-11-26,177.36,178.38,176.16,177.2,4272138,177.2
2010-11-24,171.53,177.89,171.53,177.25,10055739,177.25
2010-11-23,168.61,168.81,164.62,168.2,6472593,168.2
2010-11-22,165.1,170.6,165.0,170.39,6149610,170.39
2010-11-19,163.95,164.99,162.84,164.82,4466200,164.82
2010-11-18,160.74,165.0,160.74,164.17,6230844,164.17
2010-11-17,157.84,160.85,157.55,158.35,4527206,158.35
2010-11-16,158.74,160.91,156.77,157.78,6573783,157.78
2010-11-15,165.16,165.35,158.56,158.9,9648534,158.9
2010-11-12,170.12,171.26,165.05,165.68,7167318,165.68
2010-11-11,171.0,172.05,169.42,170.37,5697867,170.37
2010-11-10,170.59,173.37,169.41,173.33,5450045,173.33
2010-11-09,172.67,173.14,169.06,170.27,3980867,170.27
2010-11-08,170.84,173.2,168.78,171.99,5710955,171.99
2010-11-05,169.35,171.65,168.59,170.77,5218668,170.77
2010-11-04,169.86,172.53,168.4,168.93,7402048,168.93
2010-11-03,165.4,168.61,162.29,168.47,6119680,168.47
2010-11-02,163.75,165.94,163.36,164.61,4264710,164.61
2010-11-01,164.45,164.58,161.52,162.58,5245249,162.58
2010-10-29,165.8,168.5,164.81,165.23,4998465,165.23
2010-10-28,168.31,168.49,165.05,166.84,4688210,166.84
2010-10-27,168.91,169.75,166.54,167.51,5729134,167.51
2010-10-26,167.57,171.0,167.5,169.95,4693643,169.95
2010-10-25,171.57,171.99,168.32,169.0,6534224,169.0
2010-10-22,162.45,170.17,162.27,169.13,16322252,169.13
2010-10-21,162.67,166.13,161.29,164.97,13585342,164.97
2010-10-20,158.78,159.87,156.57,158.67,5790387,158.67
2010-10-19,160.68,162.8,157.0,158.67,7531854,158.67
2010-10-18,165.0,165.19,161.82,163.56,6338544,163.56
2010-10-15,158.42,164.88,156.75,164.64,10135456,164.64
2010-10-14,155.16,156.95,154.23,155.53,4032909,155.53
2010-10-13,156.69,156.79,153.85,155.17,5637813,155.17
2010-10-12,152.51,156.95,151.4,156.48,5289793,156.48
2010-10-11,154.89,156.63,152.34,153.03,4486390,153.03
2010-10-08,155.18,156.28,152.78,155.55,6922014,155.55
2010-10-07,156.51,157.4,153.39,156.27,4635900,156.27
2010-10-06,160.6,160.68,154.6,155.4,6060796,155.4
2010-10-05,157.08,161.21,157.01,160.87,5620928,160.87
2010-10-04,153.95,155.96,152.79,155.39,5354314,155.39
2010-10-01,157.08,157.44,152.2,153.71,8691126,153.71
2010-09-30,160.01,160.93,155.6,157.06,7606104,157.06
2010-09-29,159.03,161.78,157.75,158.99,7290539,158.99
2010-09-28,159.84,160.88,154.89,159.7,8494910,159.7
2010-09-27,160.22,161.2,157.88,159.37,6453678,159.37
2010-09-24,155.43,160.89,155.42,160.73,10590503,160.73
2010-09-23,151.2,155.92,150.97,152.85,7066939,152.85
2010-09-22,149.84,152.7,149.1,151.83,6618751,151.83
2010-09-21,150.76,153.31,149.6,150.73,7546662,150.73
2010-09-20,148.7,151.95,147.35,151.3,6456145,151.3
2010-09-17,148.9,148.98,146.5,148.32,7262649,148.32
2010-09-16,145.4,148.23,145.16,148.13,5826973,148.13
2010-09-15,144.88,145.62,143.56,145.45,4905675,145.45
2010-09-14,144.5,146.7,143.83,145.75,4323591,145.75
2010-09-13,144.07,145.74,143.76,145.07,5083219,145.07
2010-09-10,140.75,142.6,140.04,142.44,5044666,142.44
2010-09-09,140.39,141.37,139.26,140.38,4966544,140.38
2010-09-08,137.93,139.7,136.45,139.14,5832513,139.14
2010-09-07,137.56,138.6,136.89,137.22,3887333,137.22
2010-09-03,136.89,139.5,136.62,138.79,6590809,138.79
2010-09-02,132.17,135.21,132.05,135.21,5407347,135.21
2010-09-01,126.36,132.6,126.17,132.49,7138237,132.49
2010-08-31,122.85,125.9,122.5,124.83,4226620,124.83
2010-08-30,126.03,126.95,123.69,123.79,3430965,123.79
2010-08-27,125.46,126.64,122.25,126.64,5080505,126.64
2010-08-26,127.15,127.59,124.82,124.86,4699222,124.86
2010-08-25,123.85,127.37,123.83,126.85,5346447,126.85
2010-08-24,125.41,125.44,123.18,124.53,5369619,124.53
2010-08-23,127.86,129.22,126.5,126.6,3867811,126.6
2010-08-20,127.2,128.04,126.02,127.76,4172548,127.76
2010-08-19,129.22,130.02,126.82,127.57,5582487,127.57
2010-08-18,129.25,130.81,128.26,129.65,7902371,129.65
2010-08-17,127.34,129.98,126.79,128.86,5045092,128.86
2010-08-16,123.61,127.37,123.04,126.07,4027614,126.07
2010-08-13,126.06,127.48,124.26,124.69,3983580,124.69
2010-08-12,123.76,127.0,123.55,126.56,4368459,126.56
2010-08-11,128.1,128.12,125.2,125.89,5542390,125.89
2010-08-10,127.95,130.0,127.38,130.0,5706813,130.0
2010-08-09,128.46,129.93,127.85,128.83,5087069,128.83
2010-08-06,126.72,128.4,125.9,128.32,5065977,128.32
2010-08-05,126.77,128.0,125.82,127.83,4282297,127.83
2010-08-04,123.06,128.47,123.0,127.58,9275063,127.58
2010-08-03,120.0,122.87,119.68,122.42,5962926,122.42
2010-08-02,119.15,120.38,117.57,120.07,5482619,120.07
2010-07-30,115.53,118.74,114.51,117.89,7083180,117.89
2010-07-29,117.99,118.87,115.52,116.86,6184850,116.86
2010-07-28,117.0,118.2,116.4,117.13,5472256,117.13
2010-07-27,118.43,118.5,115.07,117.13,7796020,117.13
